id,city_id,location,lat,lon
784153,17,Beograd Zemun Ugrinovačka,44.849212,20.377265999999995
784129,17,Beograd Ada Marina,44.790166,20.4169
784146,17,Beograd Stojčino Brdo,44.776953,20.535435
784135,17,Beograd Despota Stefana ,44.8168146768154,20.4699406027794
1541050,17,Beograd Jajinci,44.74049200000001,20.485642
784130,17,Beograd Ada petlja,44.7913433933573,20.4256007812383
784134,17,Beograd Borča,44.873952,20.446585
784150,17,Beograd Vračar Dom zdravlja,44.796427,20.486154
784152,17,Beograd Zemun TB,44.835246,20.403299
784143,17,Beograd Oml. brigada ,44.805925,20.398811
784144,17,Beograd Ovča,44.88411200000001,20.527552
784148,17,Beograd Topčiderska Zvezda,44.788646,20.444507
784131,17,Beograd Banovo brdo,44.777284,20.409701
784137,17,Beograd Franša Deperea,44.794262,20.463173
10879,17,Belgrade-Novi Beograd,44.8031790000084,20.40015199959233
11587,17,Belgrade-Mostar,44.79874600031132,20.450183999921396
11588,17,Belgrade-Vracar,44.79695899997687,20.475287999949472
10837,17,Belgrade-Stari grad,44.821119999948465,20.459112999622317
784151,17,Beograd Zeleno brdo,44.786488,20.521715
2135148,17,Belgrade BIG Fashion Park,44.81661264223053,20.51235689623082
783882,7,Budapest Honvéd,47.522693,19.069867
783938,7,Budapest Kosztolányi D. tér,47.474775,19.04094
783913,7,Budapest Kőrakás park,47.544291,19.144177
783927,7,Budapest Gergely utca,47.466982,19.157219
783939,7,Budapest Erzsébet tér,47.498948,19.051903
3962,7,"""Budapest Korakas""",47.54194399941162,19.146121999947063
358684,12,Henri Ford School of Sofia,42.7111,23.2884
278923,12,"Slatina, Sofia",42.6815,23.3578
406,18,Oldbury Birmingham Road,52.502436,-2.003497
3525,18,Birmingham A4540 Roadside,52.47609,-1.875024
2659945,18,West Bromwich Kenrick Park - UKA00658,52.50833699931375,-1.986008000257209
2659909,18,Birmingham Ladywood - UKA00655,52.48134599952562,-1.9182349998038517
2453320,18,University of Birmingham ,52.4554879239,-1.92899556076
2453310,18,University of Birmingham,52.4554879239,-1.92899556076
2453314,18,University of Birmingham,52.4554879239,-1.92899556076
2453317,18,University of Birmingham,52.4554879239,-1.92899556076
2659944,18,West Bromwich Kenrick Park - UKA00658,52.50833699931375,-1.986008000257209
2659908,18,Birmingham Ladywood - UKA00655,52.48134599952562,-1.9182349998038517
2513,18,Birmingham Acocks Green,52.437165,-1.829999
337,18,Birmingham Tyburn,52.511722,-1.830583
2514,18,Birmingham Tyburn Roadside,52.512194,-1.830861
3265,16,ES1567A,40.33971999947,-3.73583
1564670,19,"Київ, Берестейський проспект 89А",50.4564838488987,30.385107905493253
2534572,19,Osokorky Patriotika Residential Area,50.39068842148681,30.624329446197137
7561,3,Cipro,41.906358,12.447596000000004
7530,3,Francia,41.947447,12.469588
2162870,3,FERMI,41.863992999785715,12.469569999900465
2960631,20,"12 G.Emin street, Yerevan, Armenia",40.19469,44.50967
2960641,20,"17 Griboyedov street, Yerevan, Armenia",40.21069,44.514
2960655,20,"37/47 Lukashin street, Yerevan, Armenia",40.19366,44.447
2960624,20,"82/5 Aytsemnik Urartu street, Yerevan, Armenia",40.17785,44.54284
2960627,20,"192 Arshakunyats street, Yerevan, Armenia",40.14499,44.49662
2960669,20,"27/3 Arshakunyats street, Yerevan, Armenia",40.15796,44.50491
2960629,20,"25 D.Anhaght street, Yerevan, Armenia",40.20032,44.53688
2960665,20,"27/16 Rubinyants street, Yerevan, Armenia",40.20648,44.55281
2960662,20,"64/7 G.Hovsepyan street, Yerevan, Armenia",40.17452,44.53518
2960658,20,"21 S.Grigoryan street, Yerevan, Armenia",40.20107,44.51587
2960632,20,"136/2 Verin antarayin street, Yerevan, Armenia",40.19758,44.51112
2960671,20,"15/5 Davtashen 10-th street, Yerevan, Armenia",40.22014,44.48396
2960639,20,"32 Aram street, Yerevan, Armenia",40.18095,44.51361
2960660,20,"22/1 Isakov street, Yerevan, Armenia",40.15758,44.45989
2960664,20,"2 Tsitsernakaberd street, Yerevan, Armenia",40.1814,44.48077
2960672,20,"24 Nansen street, Yerevan, Armenia",40.19762,44.55647
2960625,20,"15/1 Nzhdeh street, Yerevan, Armenia",40.15192,44.48662
2960670,20,"32 Aram street, Yerevan, Armenia",40.18123,44.51389
2960659,20,"61 Davtashen 1-st street, Yerevan, Armenia",40.21913,44.48568
2960635,20,"1/4 Alma-Ata street, Yerevan, Armenia",40.21918,44.57564
2960668,20,"3 Tsitsernakaberd street, Yerevan, Armenia",40.18233,44.48088
2960620,20,"101/2 Artashat street, Yerevan, Armenia",40.10854,44.47083
2960642,20,"45/1 Ulnetsi street, Yerevan, Armenia",40.20288,44.53361
2960638,20,"136/2 Verin antarayin street, Yerevan, Armenia",40.19815,44.5099
2960626,20,"22 Dro street, Yerevan, Armenia",40.20564,44.54468
2960633,20,"19 Nork street, Yerevan, Armenia",40.19203,44.54306
2960652,20,"22 Dro street, Yerevan, Armenia",40.20529,44.54433
2960663,20,"1/4 Alma-Ata street, Yerevan, Armenia",40.21882,44.57652
2960653,20,"19 Nork street, Yerevan, Armenia",40.19189,44.54274
2960656,20,"15/1 Nzhdeh street, Yerevan, Armenia",40.15183,44.48587
2960661,20,"17 Griboyedov street, Yerevan, Armenia",40.21142,44.51274
