location name,lat,lon,day,time,pm2.5,pm10,so2,no2,o3,co,no,nox
London Marylebone Road,51.52253,-0.154611,2024-08-26,20:00:00+00:00,12.0,23.0,1.0,32.0,39.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-26,19:00:00+00:00,12.0,23.0,1.0,32.0,38.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-26,18:00:00+00:00,12.0,23.0,1.0,32.0,38.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-26,17:00:00+00:00,12.0,23.0,1.0,40.0,36.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-26,16:00:00+00:00,11.0,22.0,2.0,47.0,36.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-26,15:00:00+00:00,11.0,21.0,1.0,40.0,35.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-26,14:00:00+00:00,10.0,20.0,2.0,45.0,35.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-26,13:00:00+00:00,10.0,20.0,1.0,39.0,34.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-26,12:00:00+00:00,10.0,20.0,1.0,38.0,34.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-26,11:00:00+00:00,10.0,20.0,1.0,29.0,35.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-26,10:00:00+00:00,9.0,20.0,1.0,34.0,36.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-26,09:00:00+00:00,8.0,20.0,1.0,25.0,37.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-26,08:00:00+00:00,9.0,19.0,1.0,26.0,37.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-26,07:00:00+00:00,9.0,18.0,1.0,18.0,37.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-26,06:00:00+00:00,9.0,18.0,1.0,16.0,37.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-26,05:00:00+00:00,8.0,18.0,1.0,10.0,38.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-26,04:00:00+00:00,9.0,19.0,1.0,9.0,38.0,-500.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-26,03:00:00+00:00,9.0,18.0,1.0,8.0,39.0,-500.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-26,02:00:00+00:00,9.0,18.0,1.0,9.0,39.0,-500.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-26,01:00:00+00:00,,,0.0,24.67125,50.6,-500.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-26,00:00:00+00:00,9.0,19.0,1.0,25.0,40.0,-500.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,23:00:00+00:00,,,0.3,22.1,41.1,,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,22:00:00+00:00,9.0,18.0,1.0,22.0,41.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,21:00:00+00:00,9.0,18.0,1.0,20.0,41.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,20:00:00+00:00,9.0,17.0,1.0,24.0,40.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,19:00:00+00:00,9.0,17.0,1.0,20.0,38.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,18:00:00+00:00,9.0,16.0,1.0,27.0,37.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,17:00:00+00:00,9.0,16.0,2.0,30.0,34.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,16:00:00+00:00,9.0,16.0,1.0,29.0,31.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,15:00:00+00:00,9.0,15.0,2.0,36.0,28.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,14:00:00+00:00,9.0,15.0,1.0,31.0,25.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,13:00:00+00:00,9.0,14.0,1.0,27.0,22.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,12:00:00+00:00,9.0,14.0,2.0,25.0,20.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,11:00:00+00:00,9.0,14.0,1.0,21.0,19.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,10:00:00+00:00,9.0,13.0,2.0,31.0,18.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,09:00:00+00:00,9.0,13.0,2.0,29.0,18.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,08:00:00+00:00,9.0,13.0,1.0,19.0,18.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,07:00:00+00:00,9.0,13.0,1.0,22.0,18.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,06:00:00+00:00,9.0,12.0,1.0,21.0,18.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,05:00:00+00:00,9.0,13.0,1.0,18.0,18.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,04:00:00+00:00,9.0,12.0,1.0,11.0,16.0,-500.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,03:00:00+00:00,,,0.1,10.1,30.8,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,02:00:00+00:00,,,1.33045,14.1,32.5,-500.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,01:00:00+00:00,,,0.1,,31.1,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-25,00:00:00+00:00,10.0,12.0,1.0,41.0,14.0,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,23:00:00+00:00,,,0.3,,20.2,,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,22:00:00+00:00,10.0,13.0,1.0,41.0,18.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,21:00:00+00:00,10.0,13.0,2.0,41.0,19.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,20:00:00+00:00,10.0,14.0,2.0,46.0,21.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,19:00:00+00:00,10.0,14.0,2.0,44.0,23.0,-200.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,18:00:00+00:00,10.0,15.0,2.0,46.0,24.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,17:00:00+00:00,10.0,15.0,2.0,36.0,24.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,16:00:00+00:00,10.0,16.0,1.0,28.0,24.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,15:00:00+00:00,10.0,16.0,1.0,24.0,24.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,14:00:00+00:00,10.0,17.0,1.0,40.0,24.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,13:00:00+00:00,11.0,17.0,2.0,51.0,26.0,-200.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,12:00:00+00:00,10.0,18.0,2.0,44.0,27.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,11:00:00+00:00,10.0,18.0,2.0,37.0,28.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,10:00:00+00:00,10.0,19.0,2.0,39.0,30.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,09:00:00+00:00,10.0,19.0,2.0,29.0,33.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,08:00:00+00:00,10.0,20.0,1.0,33.0,36.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,07:00:00+00:00,10.0,20.0,2.0,37.0,37.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,06:00:00+00:00,10.0,20.0,1.0,28.0,38.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,05:00:00+00:00,10.0,19.0,1.0,24.0,38.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,04:00:00+00:00,9.0,20.0,1.0,20.0,39.0,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,03:00:00+00:00,,,0.3,18.0,37.7,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,02:00:00+00:00,,,0.1,15.8,44.2,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,01:00:00+00:00,,,1.06436,22.37625,53.5,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-24,00:00:00+00:00,8.0,18.0,1.0,27.0,35.0,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,23:00:00+00:00,,,,,49.1,,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,22:00:00+00:00,8.0,17.0,1.0,27.0,34.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,21:00:00+00:00,7.0,16.0,1.0,24.0,32.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,20:00:00+00:00,7.0,15.0,2.0,36.0,30.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,19:00:00+00:00,7.0,15.0,2.0,33.0,28.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,18:00:00+00:00,7.0,14.0,2.0,54.0,26.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,17:00:00+00:00,7.0,13.0,2.0,58.0,25.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,16:00:00+00:00,6.0,13.0,2.0,59.0,25.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,15:00:00+00:00,6.0,13.0,2.0,64.0,24.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,14:00:00+00:00,6.0,13.0,2.0,56.0,22.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,13:00:00+00:00,5.0,11.0,,49.4,38.4,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,12:00:00+00:00,5.0,11.0,,49.2,35.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,11:00:00+00:00,6.0,12.0,,73.5,35.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,10:00:00+00:00,6.0,12.0,2.0,37.0,35.0,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,09:00:00+00:00,6.0,13.0,2.0,37.0,36.0,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,08:00:00+00:00,7.0,14.0,2.0,37.0,37.0,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,07:00:00+00:00,6.0,14.0,2.0,23.0,39.0,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,06:00:00+00:00,7.0,15.0,1.0,12.0,40.0,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,05:00:00+00:00,7.0,16.0,1.0,9.0,39.0,-500.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,04:00:00+00:00,8.0,17.0,1.0,2.0,37.0,-500.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,03:00:00+00:00,8.0,18.0,1.0,3.0,35.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,02:00:00+00:00,8.0,18.0,1.0,4.0,32.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,01:00:00+00:00,8.0,18.0,1.0,7.0,30.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-23,00:00:00+00:00,9.0,19.0,1.0,9.0,28.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,23:00:00+00:00,,,0.3,7.8,45.5,,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,22:00:00+00:00,9.0,20.0,1.0,18.0,27.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,21:00:00+00:00,9.0,20.0,1.0,17.0,27.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,20:00:00+00:00,,,0.4,14.4,37.3,,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,19:00:00+00:00,,,0.5,18.1,38.7,,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,18:00:00+00:00,10.0,25.0,1.0,,,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,17:00:00+00:00,10.0,25.0,0.7,,,,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,16:00:00+00:00,10.0,25.0,1.1,,31.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,15:00:00+00:00,10.0,25.0,1.0,,31.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,14:00:00+00:00,10.0,25.0,2.0,32.0,31.0,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,13:00:00+00:00,10.0,25.0,2.0,32.0,32.0,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,12:00:00+00:00,10.0,25.0,2.0,32.0,34.0,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,11:00:00+00:00,,,0.9,27.5,36.1,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,10:00:00+00:00,10.0,23.0,0.8,29.1,36.7,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,09:00:00+00:00,10.0,23.0,0.7,26.9,,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,08:00:00+00:00,10.0,24.0,0.6,22.1,43.0,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,07:00:00+00:00,10.0,24.0,0.5,20.4,43.0,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,06:00:00+00:00,10.0,24.0,1.0,4.0,43.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,05:00:00+00:00,10.0,24.0,1.0,4.0,42.0,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,04:00:00+00:00,9.0,24.0,1.0,4.0,40.0,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,03:00:00+00:00,,,0.0,3.5,56.6,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,02:00:00+00:00,,,-0.4,3.7,57.0,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,01:00:00+00:00,,,0.0,14.34375,38.51701,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-22,00:00:00+00:00,,,0.0,,,-400.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,23:00:00+00:00,,,0.0,12.8,,,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,22:00:00+00:00,,,0.0,18.1,,,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,21:00:00+00:00,10.0,22.0,0.2,21.0,27.34109,,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,20:00:00+00:00,10.0,21.0,0.2,22.6,30.33464,,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,19:00:00+00:00,10.0,21.0,0.4,29.0,19.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,18:00:00+00:00,10.0,21.0,0.6,26.8,19.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,17:00:00+00:00,10.0,21.0,2.0,43.0,19.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,16:00:00+00:00,10.0,21.0,2.0,43.0,18.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,15:00:00+00:00,10.0,21.0,2.0,43.0,17.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,14:00:00+00:00,10.0,21.0,3.0,46.0,15.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,13:00:00+00:00,9.0,20.0,3.0,51.0,14.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,12:00:00+00:00,9.0,20.0,3.0,40.0,14.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,11:00:00+00:00,9.0,20.0,2.0,44.0,14.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,10:00:00+00:00,9.0,19.0,2.0,31.0,16.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,09:00:00+00:00,9.0,19.0,2.0,37.0,17.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,08:00:00+00:00,8.0,18.0,2.0,36.0,19.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,07:00:00+00:00,8.0,17.0,2.0,40.0,20.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,06:00:00+00:00,8.0,17.0,1.0,30.0,22.0,-200.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,05:00:00+00:00,8.0,17.0,1.0,19.0,24.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,04:00:00+00:00,8.0,16.0,1.0,13.0,25.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,03:00:00+00:00,8.0,16.0,1.0,10.0,26.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,02:00:00+00:00,8.0,16.0,1.0,9.0,27.0,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,01:00:00+00:00,,,0.0,28.49625,38.6,-300.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-21,00:00:00+00:00,8.0,16.0,0.0,,37.0,-200.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,23:00:00+00:00,,,0.3,25.3,29.4,-200.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,22:00:00+00:00,9.0,16.0,1.0,31.0,37.0,-100.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,21:00:00+00:00,9.0,16.0,1.0,31.0,34.0,0.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,20:00:00+00:00,9.0,16.0,1.0,31.0,33.0,0.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,19:00:00+00:00,9.0,16.0,1.0,30.0,32.0,0.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,18:00:00+00:00,9.0,17.0,1.0,28.0,29.0,0.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,17:00:00+00:00,10.0,17.0,1.0,32.0,26.0,100.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,16:00:00+00:00,11.0,19.0,1.0,17.0,23.0,100.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,15:00:00+00:00,12.0,20.0,1.0,25.0,18.0,100.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,14:00:00+00:00,14.0,21.0,0.2,22.9,39.4,200.0,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,13:00:00+00:00,15.0,22.0,0.5,22.1,21.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,12:00:00+00:00,16.0,24.0,0.7,29.4,21.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,11:00:00+00:00,16.0,24.0,2.0,31.0,21.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,10:00:00+00:00,16.0,25.0,2.0,31.0,24.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,09:00:00+00:00,16.0,25.0,2.0,31.0,26.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,08:00:00+00:00,17.0,27.0,2.0,28.0,29.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,07:00:00+00:00,17.0,28.0,2.0,30.0,31.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,06:00:00+00:00,18.0,29.0,1.0,19.0,33.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,05:00:00+00:00,20.0,31.0,1.0,8.0,34.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,04:00:00+00:00,20.0,31.0,1.0,8.0,34.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,03:00:00+00:00,20.0,31.0,1.0,9.0,33.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,02:00:00+00:00,20.0,32.0,1.0,9.0,32.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,01:00:00+00:00,21.0,32.0,1.0,10.0,31.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-20,00:00:00+00:00,21.0,32.0,1.0,21.0,30.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,23:00:00+00:00,,,0.2,18.3,40.9,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,22:00:00+00:00,22.0,34.0,1.0,23.0,30.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,21:00:00+00:00,22.0,34.0,1.0,24.0,30.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,20:00:00+00:00,22.0,34.0,1.0,21.0,29.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,19:00:00+00:00,22.0,34.0,1.0,29.0,28.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,18:00:00+00:00,22.0,34.0,1.0,34.0,26.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,17:00:00+00:00,22.0,34.0,2.0,42.0,23.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,16:00:00+00:00,21.0,33.0,2.0,33.0,20.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,15:00:00+00:00,20.0,32.0,2.0,37.0,16.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,14:00:00+00:00,20.0,31.0,2.0,40.0,13.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,13:00:00+00:00,19.0,30.0,2.0,55.0,10.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,12:00:00+00:00,18.0,29.0,2.0,46.0,8.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,11:00:00+00:00,17.0,28.0,2.0,37.0,6.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,10:00:00+00:00,17.0,27.0,2.0,37.0,8.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,09:00:00+00:00,16.0,26.0,3.0,49.0,10.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,08:00:00+00:00,16.0,25.0,3.0,42.0,12.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,07:00:00+00:00,15.0,22.0,1.8,36.5,11.8,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,06:00:00+00:00,14.0,22.0,1.2,33.3,9.8,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,05:00:00+00:00,14.0,21.0,0.5,30.8,31.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,04:00:00+00:00,14.0,21.0,0.4,30.9,31.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,03:00:00+00:00,14.0,20.0,1.0,23.0,31.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,02:00:00+00:00,14.0,20.0,1.0,23.0,34.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,01:00:00+00:00,14.0,20.0,1.0,23.0,36.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-19,00:00:00+00:00,13.0,20.0,1.0,27.0,39.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,23:00:00+00:00,,,-0.2,24.3,32.2,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,22:00:00+00:00,12.0,18.0,1.0,19.0,44.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,21:00:00+00:00,12.0,18.0,1.0,18.0,45.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,20:00:00+00:00,12.0,18.0,1.0,35.0,46.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,19:00:00+00:00,12.0,17.0,1.0,27.0,47.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,18:00:00+00:00,11.0,17.0,1.0,21.0,46.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,17:00:00+00:00,11.0,17.0,1.0,15.0,44.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,16:00:00+00:00,11.0,17.0,1.0,43.0,41.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,15:00:00+00:00,11.0,17.0,1.0,22.0,38.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,14:00:00+00:00,11.0,16.0,1.0,28.0,35.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,13:00:00+00:00,11.0,16.0,1.0,22.0,32.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,12:00:00+00:00,11.0,16.0,1.0,21.0,28.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,11:00:00+00:00,11.0,17.0,1.0,20.0,26.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,10:00:00+00:00,11.0,17.0,1.0,21.0,24.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,09:00:00+00:00,12.0,17.0,1.0,16.0,23.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,08:00:00+00:00,12.0,17.0,1.0,18.0,22.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,07:00:00+00:00,11.0,17.0,1.0,17.0,22.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,06:00:00+00:00,11.0,17.0,1.0,16.0,23.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,05:00:00+00:00,11.0,17.0,1.0,19.0,25.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,04:00:00+00:00,11.0,17.0,1.0,15.0,28.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,03:00:00+00:00,11.0,17.0,1.0,20.0,29.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,02:00:00+00:00,,,0.1,17.8,30.7,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,01:00:00+00:00,,,0.2,,,,,
London Marylebone Road,51.52253,-0.154611,2024-08-18,00:00:00+00:00,11.0,18.0,0.1,,,,,
London Marylebone Road,51.52253,-0.154611,2024-08-17,23:00:00+00:00,,,0.1,21.3,,,,
London Marylebone Road,51.52253,-0.154611,2024-08-17,22:00:00+00:00,11.0,18.0,0.0,21.9,46.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-17,21:00:00+00:00,12.0,18.0,1.0,37.0,46.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-17,20:00:00+00:00,12.0,18.0,1.0,37.0,46.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-17,19:00:00+00:00,12.0,18.0,1.0,37.0,45.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-17,18:00:00+00:00,12.0,18.0,2.0,55.0,45.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-17,17:00:00+00:00,12.0,18.0,2.0,52.0,46.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-17,16:00:00+00:00,12.0,18.0,1.0,45.0,45.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-17,15:00:00+00:00,11.0,19.0,1.0,22.0,43.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-17,14:00:00+00:00,11.0,19.0,1.0,21.0,39.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-17,13:00:00+00:00,11.0,18.0,2.0,27.0,36.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-17,12:00:00+00:00,11.0,17.0,1.0,26.0,34.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-17,11:00:00+00:00,10.0,16.0,1.0,15.0,33.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-17,10:00:00+00:00,10.0,15.0,1.0,8.0,31.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-17,09:00:00+00:00,9.0,15.0,1.0,11.0,28.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-17,08:00:00+00:00,9.0,14.0,1.0,16.0,25.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-17,07:00:00+00:00,9.0,15.0,1.0,16.0,25.0,,,
London Marylebone Road,51.52253,-0.154611,2024-08-17,06:00:00+00:00,9.0,14.0,1.0,17.0,23.0,,,
