id,location,city,country,lat,lon,day,time,pm25,pm10,so2,no,o3
10879,Belgrade-Novi Beograd,Belgrade,RS,44.8031790000084,20.40015199959233,2024-09-05,22:00,27.101833333333,86.515333333333,17.791946833333,,106.263675
11588,Belgrade-Vracar,Belgrade,RS,44.79695899997687,20.475287999949472,2024-09-05,22:00,25.074,81.331166666667,24.6718961,,87.1549
11587,Belgrade-Mostar,Belgrade,RS,44.79874600031132,20.450183999921396,2024-09-05,22:00,26.903,122.45883333333,10.221614816667,,
784151,Beograd Zeleno brdo,Belgrade,RS,44.786488,20.521715,2024-09-05,00:00,19.851206896552,40.239655172414,9.9454617166667,,93.136575
2135148,Belgrade BIG Fashion Park,Belgrade,RS,44.81661264223053,20.51235689623082,2024-02-18,16:00,49.35074424743652,,,,
2163361,"""Bratislava - Trnavske myto""",Bratislava,SK,48.15837099940362,17.12891700017744,2024-09-10,21:00,3.2762,10.367,,,
2163362,"""Bratislava - Jeseniova""",Bratislava,SK,48.16796099922803,17.106244000309996,2024-09-10,22:00,2.2812,3.9434,1.74363,,61.816
2163357,"""Bratislava - Mamateyova""",Bratislava,SK,48.12471099933415,17.125495999979847,2024-09-10,21:00,2.8138,5.439,1.37948,,64.536
2163360,"""Bratislava - Puchovska""",Bratislava,SK,48.211269999704335,17.15795799988884,2024-09-10,22:00,3.888,8.6512,4.98324,,
5198,"""Bratislava - Kamenne nam.""",Bratislava,SK,48.14467199931648,17.11357600025164,2024-09-10,21:00,5.5458,14.535,,,
2162037,Kittsee,Bratislava,SK,48.10915299947697,17.07031599999757,2024-08-14,09:00,,-1.0,-1.0,1.28434991,-1.0
5186,SK0001A,Bratislava,SK,48.1250189994665,17.125611,2024-01-29,19:00,20.499,23.833,3.02016,,10.937
5215,SK0048A,Bratislava,SK,48.1666679394666,17.11666679,2024-01-29,19:00,18.573,25.745,7.87121,,40.388
5199,SK0002A,Bratislava,SK,48.1584279994666,17.128678,2024-01-29,19:00,20.032,33.542,,,
2899,AT10003,Bratislava,SK,48.1094443994665,17.0713889,2024-01-29,18:00,,18.81744956,7.51229953,0.32160001,45.794
10887,LJ Celovška,Ljubljana,SI,46.072399,14.491849,2024-09-11,05:00,,12.0,,,
229193,LJ Vič,Ljubljana,SI,46.037791,14.494001,2024-09-11,05:00,,19.0,,,
10551,LJ Bežigrad,Ljubljana,SI,46.065851,14.517454,2024-09-11,05:00,,12.0,,,
2656014,LJ Celovska,Ljubljana,SI,46.072091567275685,14.487118334873363,2024-09-10,21:00,3.6,8.93,,,
2656015,Ljubljana Bezigrad,Ljubljana,SI,46.065544947151096,14.512720323165714,2024-09-10,21:00,3.93,10.07,,,42.67
2656016,LJ Vic,Ljubljana,SI,46.037487019549715,14.48927171967859,2024-09-10,21:00,4.72,12.62,,,
387810,LJ Zalog,Ljubljana,SI,46.06309,14.619445,2022-11-29,11:00,,28.0,,,
4274,CASA DE CAMPO,Madrid,ES,40.42000000010348,-3.7491666600869737,2024-09-10,22:00,6.0,13.0,3.0,1.0,86.0
4287,TRES OLIVOS,Madrid,ES,40.50055555025528,-3.689722220008741,2024-09-10,22:00,,14.0,,1.0,89.0
4323,ESCUELAS AGUIRRE,Madrid,ES,40.42166665995589,-3.682222219837608,2024-09-10,22:00,9.0,23.0,2.0,2.0,80.0
4312,ENSANCHE DE VALLECAS,Madrid,ES,40.3727777702012,-3.6119444396910185,2024-09-10,22:00,,,,1.0,77.0
4258,BARRIO DEL PILAR,Madrid,ES,40.47833333020461,-3.7113888803825215,2024-09-10,22:00,,,,1.0,72.0
4314,RETIRO,Madrid,ES,40.40972221972217,-3.685555549853365,2024-09-10,22:00,,,,1.0,89.0
4328,PLAZA ELÍPTICA,Madrid,ES,40.38470000028444,-3.7186000003245874,2024-09-10,22:00,15.0,29.0,,2.0,54.63
3295,RAMÓN Y CAJAL,Madrid,ES,40.45166665984245,-3.677222220322396,2024-09-10,22:00,,,,1.0,
3223,PLAZA DE ESPAÑA,Madrid,ES,40.424166659847046,-3.712222219623825,2024-09-10,22:00,,,2.0,1.0,
